ID,Płeć,Wiek,Odległość,Szum tła (dB),Wynik
6b81b662-0921-43dd-adf4-996d7a940c7e,female,below_18,50cm,-43.22682991624633,1
6b81b662-0921-43dd-adf4-996d7a940c7e,female,below_18,50cm,-43.22682991624633,1
6b81b662-0921-43dd-adf4-996d7a940c7e,female,below_18,50cm,-43.22682991624633,1
6b81b662-0921-43dd-adf4-996d7a940c7e,female,below_18,50cm,-43.22682991624633,1
6b81b662-0921-43dd-adf4-996d7a940c7e,female,below_18,50cm,-43.22682991624633,1
6b81b662-0921-43dd-adf4-996d7a940c7e,female,below_18,1m,-43.22682991624633,1
6b81b662-0921-43dd-adf4-996d7a940c7e,female,below_18,1m,-43.22682991624633,1
6b81b662-0921-43dd-adf4-996d7a940c7e,female,below_18,1m,-43.22682991624633,1
6b81b662-0921-43dd-adf4-996d7a940c7e,female,below_18,1m,-43.22682991624633,1
6b81b662-0921-43dd-adf4-996d7a940c7e,female,below_18,1m,-43.22682991624633,1
6b81b662-0921-43dd-adf4-996d7a940c7e,female,below_18,3m,-43.22682991624633,1
6b81b662-0921-43dd-adf4-996d7a940c7e,female,below_18,3m,-43.22682991624633,1
6b81b662-0921-43dd-adf4-996d7a940c7e,female,below_18,3m,-43.22682991624633,1
6b81b662-0921-43dd-adf4-996d7a940c7e,female,below_18,3m,-43.22682991624633,1
6b81b662-0921-43dd-adf4-996d7a940c7e,female,below_18,3m,-43.22682991624633,1
6b81b662-0921-43dd-adf4-996d7a940c7e,female,below_18,5m,-43.22682991624633,1
6b81b662-0921-43dd-adf4-996d7a940c7e,female,below_18,5m,-43.22682991624633,1
6b81b662-0921-43dd-adf4-996d7a940c7e,female,below_18,5m,-43.22682991624633,1
6b81b662-0921-43dd-adf4-996d7a940c7e,female,below_18,5m,-43.22682991624633,1
6b81b662-0921-43dd-adf4-996d7a940c7e,female,below_18,5m,-43.22682991624633,1
