ID,Płeć,Wiek,Odległość,Szum tła (dB),Wynik
e2b9c89d-a72f-46e8-a7c2-b40180a92964,female,18_30,50cm,-55.98893182649837,0
e2b9c89d-a72f-46e8-a7c2-b40180a92964,female,18_30,50cm,-55.98893182649837,0
e2b9c89d-a72f-46e8-a7c2-b40180a92964,female,18_30,50cm,-55.98893182649837,0
e2b9c89d-a72f-46e8-a7c2-b40180a92964,female,18_30,50cm,-55.98893182649837,0
e2b9c89d-a72f-46e8-a7c2-b40180a92964,female,18_30,50cm,-55.98893182649837,0
e2b9c89d-a72f-46e8-a7c2-b40180a92964,female,18_30,1m,-55.98893182649837,0
e2b9c89d-a72f-46e8-a7c2-b40180a92964,female,18_30,1m,-55.98893182649837,0
e2b9c89d-a72f-46e8-a7c2-b40180a92964,female,18_30,1m,-55.98893182649837,0
e2b9c89d-a72f-46e8-a7c2-b40180a92964,female,18_30,1m,-55.98893182649837,0
e2b9c89d-a72f-46e8-a7c2-b40180a92964,female,18_30,1m,-55.98893182649837,0
e2b9c89d-a72f-46e8-a7c2-b40180a92964,female,18_30,3m,-55.98893182649837,0
e2b9c89d-a72f-46e8-a7c2-b40180a92964,female,18_30,3m,-55.98893182649837,0
e2b9c89d-a72f-46e8-a7c2-b40180a92964,female,18_30,3m,-55.98893182649837,0
e2b9c89d-a72f-46e8-a7c2-b40180a92964,female,18_30,3m,-55.98893182649837,0
e2b9c89d-a72f-46e8-a7c2-b40180a92964,female,18_30,3m,-55.98893182649837,0
e2b9c89d-a72f-46e8-a7c2-b40180a92964,female,18_30,5m,-55.98893182649837,0
e2b9c89d-a72f-46e8-a7c2-b40180a92964,female,18_30,5m,-55.98893182649837,0
e2b9c89d-a72f-46e8-a7c2-b40180a92964,female,18_30,5m,-55.98893182649837,0
e2b9c89d-a72f-46e8-a7c2-b40180a92964,female,18_30,5m,-55.98893182649837,0
e2b9c89d-a72f-46e8-a7c2-b40180a92964,female,18_30,5m,-55.98893182649837,0
