ID,Płeć,Wiek,Odległość,Szum tła (dB),Wynik
6675c908-409b-471f-9667-5ea5346a71aa,male,below_18,50cm,-42.14419939295736,0
6675c908-409b-471f-9667-5ea5346a71aa,male,below_18,50cm,-42.14419939295736,0
6675c908-409b-471f-9667-5ea5346a71aa,male,below_18,50cm,-42.14419939295736,0
6675c908-409b-471f-9667-5ea5346a71aa,male,below_18,50cm,-42.14419939295736,0
6675c908-409b-471f-9667-5ea5346a71aa,male,below_18,50cm,-42.14419939295736,0
6675c908-409b-471f-9667-5ea5346a71aa,male,below_18,1m,-42.14419939295736,0
6675c908-409b-471f-9667-5ea5346a71aa,male,below_18,1m,-42.14419939295736,0
6675c908-409b-471f-9667-5ea5346a71aa,male,below_18,1m,-42.14419939295736,0
6675c908-409b-471f-9667-5ea5346a71aa,male,below_18,1m,-42.14419939295736,0
6675c908-409b-471f-9667-5ea5346a71aa,male,below_18,1m,-42.14419939295736,0
6675c908-409b-471f-9667-5ea5346a71aa,male,below_18,3m,-42.14419939295736,0
6675c908-409b-471f-9667-5ea5346a71aa,male,below_18,3m,-42.14419939295736,0
6675c908-409b-471f-9667-5ea5346a71aa,male,below_18,3m,-42.14419939295736,0
6675c908-409b-471f-9667-5ea5346a71aa,male,below_18,3m,-42.14419939295736,0
6675c908-409b-471f-9667-5ea5346a71aa,male,below_18,3m,-42.14419939295736,0
6675c908-409b-471f-9667-5ea5346a71aa,male,below_18,5m,-42.14419939295736,0
6675c908-409b-471f-9667-5ea5346a71aa,male,below_18,5m,-42.14419939295736,0
6675c908-409b-471f-9667-5ea5346a71aa,male,below_18,5m,-42.14419939295736,0
6675c908-409b-471f-9667-5ea5346a71aa,male,below_18,5m,-42.14419939295736,0
6675c908-409b-471f-9667-5ea5346a71aa,male,below_18,5m,-42.14419939295736,0
