ID,Płeć,Wiek,Odległość,Szum tła (dB),Wynik
7d188a7e-20be-49b1-8efd-eb94ef7923ab,male,18_30,50cm,-47.263231811533224,1
7d188a7e-20be-49b1-8efd-eb94ef7923ab,male,18_30,50cm,-47.263231811533224,1
7d188a7e-20be-49b1-8efd-eb94ef7923ab,male,18_30,50cm,-47.263231811533224,1
7d188a7e-20be-49b1-8efd-eb94ef7923ab,male,18_30,50cm,-47.263231811533224,1
7d188a7e-20be-49b1-8efd-eb94ef7923ab,male,18_30,50cm,-47.263231811533224,1
7d188a7e-20be-49b1-8efd-eb94ef7923ab,male,18_30,1m,-47.263231811533224,1
7d188a7e-20be-49b1-8efd-eb94ef7923ab,male,18_30,1m,-47.263231811533224,1
7d188a7e-20be-49b1-8efd-eb94ef7923ab,male,18_30,1m,-47.263231811533224,1
7d188a7e-20be-49b1-8efd-eb94ef7923ab,male,18_30,1m,-47.263231811533224,1
7d188a7e-20be-49b1-8efd-eb94ef7923ab,male,18_30,1m,-47.263231811533224,1
7d188a7e-20be-49b1-8efd-eb94ef7923ab,male,18_30,3m,-47.263231811533224,1
7d188a7e-20be-49b1-8efd-eb94ef7923ab,male,18_30,3m,-47.263231811533224,1
7d188a7e-20be-49b1-8efd-eb94ef7923ab,male,18_30,3m,-47.263231811533224,1
7d188a7e-20be-49b1-8efd-eb94ef7923ab,male,18_30,3m,-47.263231811533224,1
7d188a7e-20be-49b1-8efd-eb94ef7923ab,male,18_30,3m,-47.263231811533224,1
7d188a7e-20be-49b1-8efd-eb94ef7923ab,male,18_30,5m,-47.263231811533224,1
7d188a7e-20be-49b1-8efd-eb94ef7923ab,male,18_30,5m,-47.263231811533224,1
7d188a7e-20be-49b1-8efd-eb94ef7923ab,male,18_30,5m,-47.263231811533224,1
7d188a7e-20be-49b1-8efd-eb94ef7923ab,male,18_30,5m,-47.263231811533224,1
7d188a7e-20be-49b1-8efd-eb94ef7923ab,male,18_30,5m,-47.263231811533224,1
