ID,Płeć,Wiek,Odległość,Szum tła (dB),Wynik
d90647d7-0a99-4bec-8899-4d673dff237a,female,18_30,50cm,-47.63822053179,1
d90647d7-0a99-4bec-8899-4d673dff237a,female,18_30,50cm,-47.63822053179,1
d90647d7-0a99-4bec-8899-4d673dff237a,female,18_30,50cm,-47.63822053179,1
d90647d7-0a99-4bec-8899-4d673dff237a,female,18_30,50cm,-47.63822053179,1
d90647d7-0a99-4bec-8899-4d673dff237a,female,18_30,50cm,-47.63822053179,1
d90647d7-0a99-4bec-8899-4d673dff237a,female,18_30,1m,-47.63822053179,1
d90647d7-0a99-4bec-8899-4d673dff237a,female,18_30,1m,-47.63822053179,1
d90647d7-0a99-4bec-8899-4d673dff237a,female,18_30,1m,-47.63822053179,1
d90647d7-0a99-4bec-8899-4d673dff237a,female,18_30,1m,-47.63822053179,1
d90647d7-0a99-4bec-8899-4d673dff237a,female,18_30,1m,-47.63822053179,1
d90647d7-0a99-4bec-8899-4d673dff237a,female,18_30,3m,-47.63822053179,1
d90647d7-0a99-4bec-8899-4d673dff237a,female,18_30,3m,-47.63822053179,1
d90647d7-0a99-4bec-8899-4d673dff237a,female,18_30,3m,-47.63822053179,1
d90647d7-0a99-4bec-8899-4d673dff237a,female,18_30,3m,-47.63822053179,1
d90647d7-0a99-4bec-8899-4d673dff237a,female,18_30,3m,-47.63822053179,1
d90647d7-0a99-4bec-8899-4d673dff237a,female,18_30,5m,-47.63822053179,1
d90647d7-0a99-4bec-8899-4d673dff237a,female,18_30,5m,-47.63822053179,1
d90647d7-0a99-4bec-8899-4d673dff237a,female,18_30,5m,-47.63822053179,1
d90647d7-0a99-4bec-8899-4d673dff237a,female,18_30,5m,-47.63822053179,1
d90647d7-0a99-4bec-8899-4d673dff237a,female,18_30,5m,-47.63822053179,1
