ID,Płeć,Wiek,Odległość,Szum tła (dB),Wynik
8bb58252-f941-4269-ab94-a52aec34cd03,male,18_30,50cm,-50.754526593417395,1
8bb58252-f941-4269-ab94-a52aec34cd03,male,18_30,50cm,-50.754526593417395,1
8bb58252-f941-4269-ab94-a52aec34cd03,male,18_30,50cm,-50.754526593417395,1
8bb58252-f941-4269-ab94-a52aec34cd03,male,18_30,50cm,-50.754526593417395,1
8bb58252-f941-4269-ab94-a52aec34cd03,male,18_30,50cm,-50.754526593417395,1
8bb58252-f941-4269-ab94-a52aec34cd03,male,18_30,1m,-50.754526593417395,1
8bb58252-f941-4269-ab94-a52aec34cd03,male,18_30,1m,-50.754526593417395,1
8bb58252-f941-4269-ab94-a52aec34cd03,male,18_30,1m,-50.754526593417395,1
8bb58252-f941-4269-ab94-a52aec34cd03,male,18_30,1m,-50.754526593417395,1
8bb58252-f941-4269-ab94-a52aec34cd03,male,18_30,1m,-50.754526593417395,1
8bb58252-f941-4269-ab94-a52aec34cd03,male,18_30,3m,-50.754526593417395,1
8bb58252-f941-4269-ab94-a52aec34cd03,male,18_30,3m,-50.754526593417395,1
8bb58252-f941-4269-ab94-a52aec34cd03,male,18_30,3m,-50.754526593417395,1
8bb58252-f941-4269-ab94-a52aec34cd03,male,18_30,3m,-50.754526593417395,1
8bb58252-f941-4269-ab94-a52aec34cd03,male,18_30,3m,-50.754526593417395,1
8bb58252-f941-4269-ab94-a52aec34cd03,male,18_30,5m,-50.754526593417395,1
8bb58252-f941-4269-ab94-a52aec34cd03,male,18_30,5m,-50.754526593417395,1
8bb58252-f941-4269-ab94-a52aec34cd03,male,18_30,5m,-50.754526593417395,1
8bb58252-f941-4269-ab94-a52aec34cd03,male,18_30,5m,-50.754526593417395,1
8bb58252-f941-4269-ab94-a52aec34cd03,male,18_30,5m,-50.754526593417395,1
