ID,Płeć,Wiek,Odległość,Szum tła (dB),Wynik
cc5bcef7-4407-4f45-8ace-1d57b0fe8032,female,18_30,50cm,-65.70002027162887,1
cc5bcef7-4407-4f45-8ace-1d57b0fe8032,female,18_30,50cm,-65.70002027162887,1
cc5bcef7-4407-4f45-8ace-1d57b0fe8032,female,18_30,50cm,-65.70002027162887,1
cc5bcef7-4407-4f45-8ace-1d57b0fe8032,female,18_30,50cm,-65.70002027162887,1
cc5bcef7-4407-4f45-8ace-1d57b0fe8032,female,18_30,50cm,-65.70002027162887,1
cc5bcef7-4407-4f45-8ace-1d57b0fe8032,female,18_30,1m,-65.70002027162887,1
cc5bcef7-4407-4f45-8ace-1d57b0fe8032,female,18_30,1m,-65.70002027162887,1
cc5bcef7-4407-4f45-8ace-1d57b0fe8032,female,18_30,1m,-65.70002027162887,1
cc5bcef7-4407-4f45-8ace-1d57b0fe8032,female,18_30,1m,-65.70002027162887,1
cc5bcef7-4407-4f45-8ace-1d57b0fe8032,female,18_30,1m,-65.70002027162887,1
cc5bcef7-4407-4f45-8ace-1d57b0fe8032,female,18_30,3m,-65.70002027162887,1
cc5bcef7-4407-4f45-8ace-1d57b0fe8032,female,18_30,3m,-65.70002027162887,1
cc5bcef7-4407-4f45-8ace-1d57b0fe8032,female,18_30,3m,-65.70002027162887,1
cc5bcef7-4407-4f45-8ace-1d57b0fe8032,female,18_30,3m,-65.70002027162887,1
cc5bcef7-4407-4f45-8ace-1d57b0fe8032,female,18_30,3m,-65.70002027162887,1
cc5bcef7-4407-4f45-8ace-1d57b0fe8032,female,18_30,5m,-65.70002027162887,1
cc5bcef7-4407-4f45-8ace-1d57b0fe8032,female,18_30,5m,-65.70002027162887,1
cc5bcef7-4407-4f45-8ace-1d57b0fe8032,female,18_30,5m,-65.70002027162887,1
cc5bcef7-4407-4f45-8ace-1d57b0fe8032,female,18_30,5m,-65.70002027162887,1
cc5bcef7-4407-4f45-8ace-1d57b0fe8032,female,18_30,5m,-65.70002027162887,1
