ID,Płeć,Wiek,Odległość,Szum tła (dB),Wynik
d6c7ac8f-1fa5-4c20-bdc6-4dc7ca9c4346,female,31_50,50cm,-61.68172341601461,1
d6c7ac8f-1fa5-4c20-bdc6-4dc7ca9c4346,female,31_50,50cm,-61.68172341601461,1
d6c7ac8f-1fa5-4c20-bdc6-4dc7ca9c4346,female,31_50,50cm,-61.68172341601461,1
d6c7ac8f-1fa5-4c20-bdc6-4dc7ca9c4346,female,31_50,50cm,-61.68172341601461,1
d6c7ac8f-1fa5-4c20-bdc6-4dc7ca9c4346,female,31_50,50cm,-61.68172341601461,1
d6c7ac8f-1fa5-4c20-bdc6-4dc7ca9c4346,female,31_50,1m,-61.68172341601461,1
d6c7ac8f-1fa5-4c20-bdc6-4dc7ca9c4346,female,31_50,1m,-61.68172341601461,1
d6c7ac8f-1fa5-4c20-bdc6-4dc7ca9c4346,female,31_50,1m,-61.68172341601461,1
d6c7ac8f-1fa5-4c20-bdc6-4dc7ca9c4346,female,31_50,1m,-61.68172341601461,1
d6c7ac8f-1fa5-4c20-bdc6-4dc7ca9c4346,female,31_50,1m,-61.68172341601461,1
d6c7ac8f-1fa5-4c20-bdc6-4dc7ca9c4346,female,31_50,3m,-61.68172341601461,1
d6c7ac8f-1fa5-4c20-bdc6-4dc7ca9c4346,female,31_50,3m,-61.68172341601461,1
d6c7ac8f-1fa5-4c20-bdc6-4dc7ca9c4346,female,31_50,3m,-61.68172341601461,1
d6c7ac8f-1fa5-4c20-bdc6-4dc7ca9c4346,female,31_50,3m,-61.68172341601461,1
d6c7ac8f-1fa5-4c20-bdc6-4dc7ca9c4346,female,31_50,3m,-61.68172341601461,1
d6c7ac8f-1fa5-4c20-bdc6-4dc7ca9c4346,female,31_50,5m,-61.68172341601461,1
d6c7ac8f-1fa5-4c20-bdc6-4dc7ca9c4346,female,31_50,5m,-61.68172341601461,1
d6c7ac8f-1fa5-4c20-bdc6-4dc7ca9c4346,female,31_50,5m,-61.68172341601461,1
d6c7ac8f-1fa5-4c20-bdc6-4dc7ca9c4346,female,31_50,5m,-61.68172341601461,1
d6c7ac8f-1fa5-4c20-bdc6-4dc7ca9c4346,female,31_50,5m,-61.68172341601461,1
