ID,Płeć,Wiek,Odległość,Szum tła (dB),Wynik
936e93ab-ddc3-41dc-8b2f-81fa75e6e0f2,male,31_50,50cm,-42.2123243667956,1
936e93ab-ddc3-41dc-8b2f-81fa75e6e0f2,male,31_50,50cm,-42.2123243667956,1
936e93ab-ddc3-41dc-8b2f-81fa75e6e0f2,male,31_50,50cm,-42.2123243667956,1
936e93ab-ddc3-41dc-8b2f-81fa75e6e0f2,male,31_50,50cm,-42.2123243667956,1
936e93ab-ddc3-41dc-8b2f-81fa75e6e0f2,male,31_50,50cm,-42.2123243667956,1
936e93ab-ddc3-41dc-8b2f-81fa75e6e0f2,male,31_50,1m,-42.2123243667956,1
936e93ab-ddc3-41dc-8b2f-81fa75e6e0f2,male,31_50,1m,-42.2123243667956,1
936e93ab-ddc3-41dc-8b2f-81fa75e6e0f2,male,31_50,1m,-42.2123243667956,1
936e93ab-ddc3-41dc-8b2f-81fa75e6e0f2,male,31_50,1m,-42.2123243667956,1
936e93ab-ddc3-41dc-8b2f-81fa75e6e0f2,male,31_50,1m,-42.2123243667956,1
936e93ab-ddc3-41dc-8b2f-81fa75e6e0f2,male,31_50,3m,-42.2123243667956,1
936e93ab-ddc3-41dc-8b2f-81fa75e6e0f2,male,31_50,3m,-42.2123243667956,1
936e93ab-ddc3-41dc-8b2f-81fa75e6e0f2,male,31_50,3m,-42.2123243667956,1
936e93ab-ddc3-41dc-8b2f-81fa75e6e0f2,male,31_50,3m,-42.2123243667956,1
936e93ab-ddc3-41dc-8b2f-81fa75e6e0f2,male,31_50,3m,-42.2123243667956,1
936e93ab-ddc3-41dc-8b2f-81fa75e6e0f2,male,31_50,5m,-42.2123243667956,1
936e93ab-ddc3-41dc-8b2f-81fa75e6e0f2,male,31_50,5m,-42.2123243667956,1
936e93ab-ddc3-41dc-8b2f-81fa75e6e0f2,male,31_50,5m,-42.2123243667956,1
936e93ab-ddc3-41dc-8b2f-81fa75e6e0f2,male,31_50,5m,-42.2123243667956,1
936e93ab-ddc3-41dc-8b2f-81fa75e6e0f2,male,31_50,5m,-42.2123243667956,1
