ID,Płeć,Wiek,Odległość,Szum tła (dB),Wynik
09db6e2e-c8c7-44e9-b834-a62ecc4e318d,male,18_30,50cm,-47.02194158350561,1
09db6e2e-c8c7-44e9-b834-a62ecc4e318d,male,18_30,50cm,-47.02194158350561,1
09db6e2e-c8c7-44e9-b834-a62ecc4e318d,male,18_30,50cm,-47.02194158350561,1
09db6e2e-c8c7-44e9-b834-a62ecc4e318d,male,18_30,50cm,-47.02194158350561,1
09db6e2e-c8c7-44e9-b834-a62ecc4e318d,male,18_30,50cm,-47.02194158350561,1
09db6e2e-c8c7-44e9-b834-a62ecc4e318d,male,18_30,1m,-47.02194158350561,1
09db6e2e-c8c7-44e9-b834-a62ecc4e318d,male,18_30,1m,-47.02194158350561,1
09db6e2e-c8c7-44e9-b834-a62ecc4e318d,male,18_30,1m,-47.02194158350561,1
09db6e2e-c8c7-44e9-b834-a62ecc4e318d,male,18_30,1m,-47.02194158350561,1
09db6e2e-c8c7-44e9-b834-a62ecc4e318d,male,18_30,1m,-47.02194158350561,1
09db6e2e-c8c7-44e9-b834-a62ecc4e318d,male,18_30,3m,-47.02194158350561,1
09db6e2e-c8c7-44e9-b834-a62ecc4e318d,male,18_30,3m,-47.02194158350561,1
09db6e2e-c8c7-44e9-b834-a62ecc4e318d,male,18_30,3m,-47.02194158350561,1
09db6e2e-c8c7-44e9-b834-a62ecc4e318d,male,18_30,3m,-47.02194158350561,1
09db6e2e-c8c7-44e9-b834-a62ecc4e318d,male,18_30,3m,-47.02194158350561,1
09db6e2e-c8c7-44e9-b834-a62ecc4e318d,male,18_30,5m,-47.02194158350561,1
09db6e2e-c8c7-44e9-b834-a62ecc4e318d,male,18_30,5m,-47.02194158350561,1
09db6e2e-c8c7-44e9-b834-a62ecc4e318d,male,18_30,5m,-47.02194158350561,1
09db6e2e-c8c7-44e9-b834-a62ecc4e318d,male,18_30,5m,-47.02194158350561,1
09db6e2e-c8c7-44e9-b834-a62ecc4e318d,male,18_30,5m,-47.02194158350561,1
